categoryId;description;id;name;oldprice;param;picture;price;url;vendor
Мужское/Обувь/Сланцы;Верх - 100% резина, подкладка - 100% резина, низ - 100% полиуретан;1660552;Пантолеты Lacoste CROCO SLIDE;4980.00;Артикул:743CMA0023|Категория:Сланцы|Размер:7, 10, 11, 12|Цвет:белый,тёмно-синий,|Пол:Мужской;https://lacoste.ru/upload/photo/1476/743CMA0023407.jpg;3486.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fslantsy-obuv-muzhchiny%2Fpantolety_lacoste_croco_slide_tri_2_cma_color_407%2F&i=5;Lacoste
Женское/Обувь/Кроссовки;Верх - 65% текстиль, 35% полиуретан, подкладка - 100% полиэстер, низ - 100% резина;1660845;Кроссовки Lacoste L003;16480.00;Артикул:743SFA0062|Категория:Кроссовки|Размер:3, 4, 5, 6.5, 35, 45, 55|Цвет:светло-серый,голубой|Пол:Женский;https://lacoste.ru/upload/photo/1476/743SFA0062270.jpg;11536.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkrossovki-zhenshchiny%2Fkrossovki_lacoste_l003_0722_1_sfa_color_270%2F&i=5;Lacoste
Женское/Обувь/Кеды;Верх - 64,32% канвас 28,7% замша 6,98% кожа, подкладка - 100% текстиль , низ - 100% резина;1638192;Кеды Lacoste L004;11480.00;Артикул:743CFA0044|Категория:Кеды|Размер:4, 35, 45, 55|Цвет:зелёный|Пол:Женский;https://lacoste.ru/upload/photo/1476/743CFA00442L6.jpg;8036.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fkedy_lacoste_l004_0922_1_cfa_color_2L6%2F&i=5;Lacoste
Женское/Обувь/Кеды;Верх - 64,32% канвас 28,7% замша 6,98% кожа, подкладка - 100% текстиль , низ - 100% резина;1660472;Кеды Lacoste L004;11480.00;Артикул:743CFA0044|Категория:Кеды|Размер:5, 35, 45, 55|Цвет:белый|Пол:Женский;https://lacoste.ru/upload/photo/1476/743CFA004421G.jpg;8036.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fkedy_lacoste_l004_0922_1_cfa_color_21G%2F&i=5;Lacoste
Женское/Одежда/Поло;100%хлопок;1721234;Женское поло Lacoste Classic Fit из дыщащего хлопка Peqie;10980.00;Артикул:PF7839|Категория:Поло|Размер:34, 36, 38, 40|Цвет:чёрный|Пол:Женский;https://lacoste.ru/upload/photo/1476/PF7839031.jpg;7686.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-zhenshchiny%2Fzhenskoe_polo_lacoste_classic_fit_iz_dyshchashchego_khlopka_peqie_color_031%2F&i=5;Lacoste
Женское/Одежда/Свитеры;100% хлопок;1320009;Свитер Lacoste;20980.00;Артикул:AF1331|Категория:Свитеры|Размер:34|Цвет:белый|Пол:Женский;https://lacoste.ru/upload/photo/1476/AF1331FNV.jpg;14686.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fsvitery-zhenshchiny%2Fsviter_lacoste_633_color_FNV%2F&i=5;Lacoste
Женское/Одежда/Футболки;100% хлопок;1320698;Футболка Lacoste;9980.00;Артикул:TF1243|Категория:Футболки|Размер:34, 36, 38, 40, 42|Цвет:многоцветный|Пол:Женский;https://lacoste.ru/upload/photo/1476/TF1243G50.jpg;6986.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ffutbolki_zhenshchiny%2Ffutbolka_lacoste_667_color_G50%2F&i=5;Lacoste
Женское/Одежда/Футболки;100% хлопок;1320692;Футболка Lacoste;9980.00;Артикул:TF1243|Категория:Футболки|Размер:34, 36, 38, 40, 42|Цвет:многоцветный|Пол:Женский;https://lacoste.ru/upload/photo/1476/TF1243FPQ.jpg;6986.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ffutbolki_zhenshchiny%2Ffutbolka_lacoste_667_color_FPQ%2F&i=5;Lacoste
Детское/Подростки (10-16 лет)/Одежда для девочек/Юбки и Платья / Девочки;100% хлопок;1321705;Платье Lacoste;9980.00;Артикул:EJ0258|Категория:Платья и юбки|Размер:2A, 3A, 4A, 5A, 10A, 12A|Цвет:многоцветный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/EJ0258SRY.jpg;6986.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fjubki_i_platja_dlya_devushek%2Fplate_lacoste_492_color_SRY%2F&i=5;Lacoste
Мужское/Одежда/Толстовки;100% хлопок;1467074;Толстовка Lacoste;20980.00;Артикул:SH2207R|Категория:Толстовки|Размер:6|Цвет:многоцветный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/SH2207R07L.jpg;14686.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ftolstovki-muzhchiny%2Ftolstovka_lacoste_575_color_07L%2F&i=5;Lacoste
Женское/Обувь/Кеды;Верх - 100% текстиль, подкладка - 100% текстиль(полиэстер), низ - 100% резина;1484082;Кеды Lacoste JUMP SERVE;10480.00;Артикул:742CFA0010|Категория:Кеды|Размер:4, 5, 6, 6.5, 7, 45, 55|Цвет:розовый|Пол:Женский;https://lacoste.ru/upload/photo/1476/742CFA0010PW1.jpg;7336.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fkedy_lacoste_jump_serve_color_PW1%2F&i=5;Lacoste
Мужское/Обувь/Кроссовки;Верх - 100% текстиль,подкладка - 100% текстиль ,низ - 100% резина;1489955;Кроссовки Lacoste RUN SPIN KNIT;15480.00;Артикул:742SMA0084|Категория:Кроссовки|Размер:7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5|Цвет:белый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/742SMA0084407.jpg;10836.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkrossovki-obuv-muzhchiny%2Fkrossovki_lacoste_run_spin_knit_2_color_407%2F&i=5;Lacoste
Мужское/Одежда/Свитеры;50% шерсть 50% акрил;1507273;Свитер Lacoste;18980.00;Артикул:AH2206|Категория:Свитеры|Размер:2, 4, 5, 6, 7|Цвет:зелёный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/AH220606H.jpg;13286.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fsvitery-muzhchiny%2Fsviter_lacoste_671_color_06H%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;94% хлопок 6% эластан;1510774;Платье Lacoste L!VE;16980.00;Артикул:EF0653|Категория:Платья и юбки|Размер:38|Цвет:чёрный|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF0653031.jpg;11886.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_l_ve_17_color_031%2F&i=5;Lacoste
Женское/Обувь/Кеды;Верх - 68.7% кожа 17.38% искусственная кожа (полиуретан)13.92% замша,подкладка -100% текстиль,низ - 100% резина;1558382;Кеды Lacoste L001;17480.00;Артикул:742SFA0086|Категория:Кеды|Размер:7, 55|Цвет:белый,пурпурный|Пол:Женский;https://lacoste.ru/upload/photo/1476/742SFA0086AJA.jpg;12236.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fkedy_lacoste_l001_color_AJA%2F&i=5;Lacoste
Женское/Обувь/Кеды;Верх - 68.7% кожа 17.38% искусственная кожа (полиуретан)13.92% замша,подкладка -100% текстиль,низ - 100% резина;1565197;Кеды Lacoste L001;17480.00;Артикул:742SFA0086|Категория:Кеды|Размер:7, 55|Цвет:белый,зелёный|Пол:Женский;https://lacoste.ru/upload/photo/1476/742SFA0086WG1.jpg;12236.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fkedy_lacoste_l001_color_WG1%2F&i=5;Lacoste
Женское/Одежда/Поло;94% хлопок 6% эластан / 100% хлопок;1600814;Поло Lacoste;14980.00;Артикул:PF5445|Категория:Поло|Размер:34, 36, 38, 40, 42|Цвет:белый,бежевый,тёмно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/PF5445166.jpg;10486.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-zhenshchiny%2Fpolo_lacoste_432_color_166%2F&i=5;Lacoste
Женское/Одежда/Футболки;94% вискоза 6% эластан;1356498;Футболка Lacoste;8980.00;Артикул:TF0914|Категория:Футболки|Размер:34, 36, 38, 40|Цвет:голубой|Пол:Женский;https://lacoste.ru/upload/photo/1476/TF091414M.jpg;6286.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ffutbolki_zhenshchiny%2Ffutbolka_lacoste_375_color_14M%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;65% вискоза 35% полиамид;1355340;Платье Lacoste;21480.00;Артикул:EF0059|Категория:Платья и юбки|Размер:34, 36, 38, 40|Цвет:бордовый|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF005959R.jpg;15036.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_413_color_59R%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;65% вискоза 35% полиамид;1355338;Платье Lacoste;21480.00;Артикул:EF0059|Категория:Платья и юбки|Размер:34, 36, 38, 40, 42|Цвет:чёрный|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF005959B.jpg;15036.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_413_color_59B%2F&i=5;Lacoste
Женское/Обувь/Кеды;Верх - текстиль (94% полиэстер 6% спандекс), подкладка - текстиль (микрофибра), низ - резина;1355330;Кеды Lacoste FIT;13980.00;Артикул:739CFA0028|Категория:Кеды|Размер:4, 6.5, 35, 45|Цвет:серый|Пол:Женский;https://lacoste.ru/upload/photo/1476/739CFA0028DG1.jpg;9786.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fkedy_lacoste_fit_color_DG1%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;65% вискоза 35% полиамид;1354696;Платье Lacoste;21480.00;Артикул:EF0043|Категория:Платья и юбки|Размер:34, 36, 38, 40, 42|Цвет:серый|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF004343G.jpg;15036.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_431_color_43G%2F&i=5;Lacoste
Мужское/Одежда/Поло;70% хлопок 30% лён;1353096;Поло Lacoste;15980.00;Артикул:PH5060|Категория:Поло|Размер:2, 3, 4, 6, 7|Цвет:белый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH50608LP.jpg;11186.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_561_color_8LP%2F&i=5;Lacoste
Женское/Обувь/Кеды;Верх - 82%  канвас 10% нат.кожа 8% замша, подкладка - 100 %  канвас, низ - резина 100%;1356308;Кеды Lacoste SIDELINE;10980.00;Артикул:737CFA0042|Категория:Кеды|Размер:4, 5, 6, 6.5, 35, 55|Цвет:розовый|Пол:Женский;https://lacoste.ru/upload/photo/1476/737CFA0042208.jpg;7686.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fkedy_lacoste_sideline_119_1_cfa_color_208%2F&i=5;Lacoste
Мужское/Одежда/Поло;"Детали: выполнено из сочетания мягкого хлопок Рiqu? и натурального льна;\Контрастный полосы;\Regular fit;\Вышитый логотип Lacoste\Материал: 50% хлопок 5...";1355844;Поло Lacoste;16980.00;Артикул:PH4231|Категория:Поло|Размер:2, 3, 6, 7|Цвет:бирюзовый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH4231F8R.jpg;11886.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_556_color_F8R%2F&i=5;Lacoste
Женское/Обувь/Кеды;Верх - 100% канвас, подкладка - 100% канвас, низ - 100% резина;1356319;Кеды Lacoste ZIANE CHUNKY;8980.00;Артикул:737CFA0064|Категория:Кеды|Размер:4, 5, 35, 45, 55|Цвет:тёмно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/737CFA0064092.jpg;6286.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fkedy_lacoste_ziane_chunky_bl_2_cfa_color_092%2F&i=5;Lacoste
Женское/Обувь/Кеды;Верх - 80.5% текстиль 19.5%  канвас, подкладка - 100%  канвас, низ - 100% резина;1356313;Кеды Lacoste ZIANE PLUS GRAND;12980.00;Артикул:737CFA0054|Категория:Кеды|Размер:3, 4, 5, 6, 6.5, 7, 35, 45, 55|Цвет:розовый|Пол:Женский;https://lacoste.ru/upload/photo/1476/737CFA0054208.jpg;9086.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fkedy_lacoste_ziane_plus_grand_119_2_cfa_color_208%2F&i=5;Lacoste
Мужское/Обувь/Кроссовки;Верх - 77,96% кожа 22,04% текстиль (сетка), подкладка - текстиль (полиэстер), низ - резина;1353048;Кроссовки Lacoste STORM;14980.00;Артикул:739SMA0068|Категория:Кроссовки|Размер:7.5, 8, 9, 9.5, 10.5|Цвет:белый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/739SMA006865T.jpg;10486.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkrossovki-obuv-muzhchiny%2Fkrossovki_lacoste_storm_96_120_2_sma_color_65T%2F&i=5;Lacoste
Мужское/Обувь/Кеды;Верх - текстиль (94% полиэстер 6% спандекс), подкладка - текстиль (микрофибра), низ - резина;1353041;Кеды Lacoste LA PIQUEE;13980.00;Артикул:739CMA0023|Категория:Кеды|Размер:8.5, 9, 9.5, 10, 10.5|Цвет:белый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/739CMA0023394.jpg;9786.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-obuv-muzhchiny%2Fkedy_lacoste_la_piquee_120_1_cma_color_394%2F&i=5;Lacoste
Женское/Обувь/Кеды;Детали: стильные женские кеды  \ Материал: Верх - хлопок, подкладка - 90% хлопок 10% нейлон, низ - резина \ Страна производства: Вьетнам;1355449;Кеды Lacoste STRAIGHTSET;10980.00;Артикул:732SPW0134|Категория:Кеды|Размер:4, 5|Цвет:белый|Пол:Женский;https://lacoste.ru/upload/photo/1476/732SPW0134001.jpg;7686.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fkedy_lacoste_straightset_bl_2_cfa_color_001%2F&i=5;Lacoste
Женское/Одежда/Футболки;100% хлопок;1352619;Футболка Lacoste;9980.00;Артикул:TF1244|Категория:Футболки|Размер:34, 36, 38, 40|Цвет:многоцветный|Пол:Женский;https://lacoste.ru/upload/photo/1476/TF1244HEB.jpg;6986.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ffutbolki_zhenshchiny%2Ffutbolka_lacoste_668_color_HEB%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;100% полиэстер / 98% полиэстер 2% эластан;1354460;Платье Lacoste L!VE;20980.00;Артикул:EF1682|Категория:Платья и юбки|Размер:32, 34, 36, 38, 40, 42|Цвет:белый|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF1682001.jpg;14686.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_l_ve_19_color_001%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;100% лиоцелл;1356420;Платье Lacoste;19980.00;Артикул:EF0913|Категория:Платья и юбки|Размер:34, 36, 38, 40|Цвет:тёмно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF091313L.jpg;13986.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_348_color_13L%2F&i=5;Lacoste
